
1664403,46,43,17,1664408,1664403,
1664403,2,36,18,1664408,1664403,
1664403,24,16,35,1664408,1664403,
1664403,33,11,40,1664408,1664403,
1664408,13,19,8,1664413,1664408,
1664408,3,7,37,1664413,1664408,
1664408,38,23,44,1664413,1664408,
1664408,32,4,5,1664413,1664408,
1664413,42,9,28,1664418,1664413,
1664413,27,26,34,1664418,1664413,
1664413,25,1,29,1664418,1664413,
1664413,20,15,30,1664418,1664413,
1664418,12,6,21,1664421,1664418,
1664418,41,45,39,1664421,1664418,
1664418,10,22,31,1664421,1664418,
1664418,48,47,14,1664421,1664418,
