
333132,39,2,51,41,333137,333132,
333132,31,93,56,76,333137,333132,
333132,100,22,82,29,333137,333132,
333132,21,99,77,70,333137,333132,
333132,98,53,6,85,333137,333132,
333137,12,74,81,95,333142,333137,
333137,78,49,75,30,333142,333137,
333137,50,48,34,66,333142,333137,
333137,94,79,69,15,333142,333137,
333137,72,71,61,13,333142,333137,
333142,1,28,65,52,333147,333142,
333142,7,88,37,86,333147,333142,
333142,32,40,42,4,333147,333142,
333142,25,64,63,5,333147,333142,
333142,83,89,92,8,333147,333142,
333147,23,38,17,68,333152,333147,
333147,97,20,96,57,333152,333147,
333147,27,80,35,43,333152,333147,
333147,44,90,19,55,333152,333147,
333147,59,9,84,91,333152,333147,
333152,62,16,67,14,333155,333152,
333152,87,18,73,24,333155,333152,
333152,26,46,10,47,333155,333152,
333152,58,3,36,45,333155,333152,
333152,60,11,33,54,333155,333152,
