
206738,98,82,51,43,206743,206738,
206738,24,36,73,34,206743,206738,
206738,70,85,79,96,206743,206738,
206738,6,50,32,9,206743,206738,
206738,74,78,83,71,206743,206738,
206743,93,56,63,4,206748,206743,
206743,16,60,88,86,206748,206743,
206743,26,66,23,35,206748,206743,
206743,72,38,87,3,206748,206743,
206743,12,97,44,42,206748,206743,
206748,17,58,54,18,206753,206748,
206748,91,84,40,80,206753,206748,
206748,13,55,8,15,206753,206748,
206748,59,61,25,1,206753,206748,
206748,37,7,68,62,206753,206748,
206753,11,33,69,94,206758,206753,
206753,27,64,92,28,206758,206753,
206753,5,20,75,30,206758,206753,
206753,52,29,77,22,206758,206753,
206753,90,19,89,49,206758,206753,
206758,76,81,31,53,206761,206758,
206758,57,95,46,47,206761,206758,
206758,10,41,14,39,206761,206758,
206758,48,2,21,99,206761,206758,
206758,65,67,45,100,206761,206758,
