
1105914,2,37,32,1105919,1105914,
1105914,12,15,28,1105919,1105914,
1105914,31,48,5,1105919,1105914,
1105914,24,36,16,1105919,1105914,
1105919,27,19,38,1105924,1105919,
1105919,20,8,23,1105924,1105919,
1105919,10,6,44,1105924,1105919,
1105919,33,11,17,1105924,1105919,
1105924,7,18,3,1105929,1105924,
1105924,13,1,46,1105929,1105924,
1105924,42,40,43,1105929,1105924,
1105924,9,26,34,1105929,1105924,
1105929,35,29,39,1105932,1105929,
1105929,41,47,45,1105932,1105929,
1105929,25,30,22,1105932,1105929,
1105929,4,14,21,1105932,1105929,
