
255358,56,95,57,1,255363,255358,
255358,70,31,93,28,255363,255358,
255358,78,49,15,83,255363,255358,
255358,85,12,74,52,255363,255358,
255358,30,75,96,89,255363,255358,
255363,63,80,86,84,255368,255363,
255363,97,92,19,44,255368,255363,
255363,72,90,55,59,255368,255363,
255363,25,66,26,68,255368,255363,
255363,71,61,13,23,255368,255363,
255368,38,42,40,32,255373,255368,
255368,7,54,18,43,255373,255368,
255368,8,20,64,5,255373,255368,
255368,35,37,88,60,255373,255368,
255368,9,91,58,62,255373,255368,
255373,17,4,27,34,255378,255373,
255373,87,33,11,67,255378,255373,
255373,36,73,51,47,255378,255373,
255373,3,16,24,41,255378,255373,
255373,46,48,29,22,255378,255373,
255378,65,69,79,94,255381,255378,
255378,50,82,14,100,255381,255378,
255378,76,81,53,39,255381,255378,
255378,45,2,99,98,255381,255378,
255378,10,6,77,21,255381,255378,
