
2147754,2,29,4,2147759,2147754,
2147754,45,3,35,2147759,2147754,
2147754,47,41,24,2147759,2147754,
2147754,9,42,38,2147759,2147754,
2147759,36,11,40,2147764,2147759,
2147759,25,44,32,2147764,2147759,
2147759,15,13,5,2147764,2147759,
2147759,31,10,46,2147764,2147759,
2147764,39,21,26,2147769,2147764,
2147764,43,48,34,2147769,2147764,
2147764,7,37,33,2147769,2147764,
2147764,17,23,27,2147769,2147764,
2147769,30,12,6,2147772,2147769,
2147769,28,22,14,2147772,2147769,
2147769,19,18,16,2147772,2147769,
2147769,8,20,1,2147772,2147769,
