
2762313,6,12,31,2762318,2762313,
2762313,14,47,41,2762318,2762313,
2762313,45,2,24,2762318,2762313,
2762313,39,21,22,2762318,2762313,
2762318,16,46,43,2762323,2762318,
2762318,18,33,11,2762323,2762318,
2762318,36,3,17,2762323,2762318,
2762318,7,37,32,2762323,2762318,
2762323,4,44,25,2762328,2762323,
2762323,35,26,27,2762328,2762323,
2762323,38,23,5,2762328,2762323,
2762323,9,40,42,2762328,2762323,
2762328,34,48,10,2762331,2762328,
2762328,13,19,8,2762331,2762328,
2762328,1,28,29,2762331,2762328,
2762328,20,15,30,2762331,2762328,
