
3221302,21,31,22,3221307,3221302,
3221302,45,2,24,3221307,3221302,
3221302,14,41,48,3221307,3221302,
3221302,39,36,18,3221307,3221302,
3221307,16,46,28,3221312,3221307,
3221307,47,33,3,3221312,3221307,
3221307,6,12,1,3221312,3221307,
3221307,10,29,26,3221312,3221307,
3221312,20,5,27,3221317,3221312,
3221312,9,40,4,3221317,3221312,
3221312,35,17,32,3221317,3221312,
3221312,8,19,13,3221317,3221312,
3221317,38,37,11,3221320,3221317,
3221317,44,42,7,3221320,3221317,
3221317,23,25,43,3221320,3221317,
3221317,15,30,34,3221320,3221317,
