
1175676,10,34,46,1175681,1175676,
1175676,31,22,29,1175681,1175676,
1175676,21,39,48,1175681,1175676,
1175676,6,12,28,1175681,1175676,
1175681,1,25,5,1175686,1175681,
1175681,27,4,23,1175686,1175681,
1175681,8,19,44,1175686,1175681,
1175681,26,35,38,1175686,1175681,
1175686,13,42,17,1175691,1175686,
1175686,37,7,3,1175691,1175686,
1175686,20,15,30,1175691,1175686,
1175686,40,9,32,1175691,1175686,
1175691,43,47,14,1175694,1175691,
1175691,16,41,45,1175694,1175691,
1175691,24,36,2,1175694,1175691,
1175691,33,11,18,1175694,1175691,
