
434038,100,14,41,10,434043,434038,
434038,99,31,93,29,434043,434038,
434038,21,39,22,82,434043,434038,
434038,98,77,56,76,434043,434038,
434038,53,70,6,85,434043,434038,
434043,12,74,81,78,434048,434043,
434043,95,57,49,30,434048,434043,
434043,65,50,48,34,434048,434043,
434043,94,79,69,15,434048,434043,
434043,13,61,55,90,434048,434043,
434048,1,28,52,66,434053,434048,
434048,7,88,37,91,434053,434048,
434048,59,40,42,4,434053,434048,
434048,25,64,63,5,434053,434048,
434048,83,89,92,71,434053,434048,
434053,23,38,17,68,434058,434053,
434053,97,20,96,75,434058,434053,
434053,27,80,35,43,434058,434053,
434053,44,19,8,72,434058,434053,
434053,32,9,84,86,434058,434053,
434058,62,16,67,51,434061,434058,
434058,58,3,73,24,434061,434058,
434058,26,46,47,45,434061,434058,
434058,87,18,36,2,434061,434058,
434058,60,11,33,54,434061,434058,
