
1676919,16,43,35,1676924,1676919,
1676919,45,24,17,1676924,1676919,
1676919,36,18,3,1676924,1676919,
1676919,33,11,7,1676924,1676919,
1676924,13,19,8,1676929,1676924,
1676924,32,42,4,1676929,1676924,
1676924,38,23,44,1676929,1676924,
1676924,37,9,40,1676929,1676924,
1676929,5,27,34,1676934,1676929,
1676929,26,46,48,1676934,1676929,
1676929,25,1,28,1676934,1676929,
1676929,20,15,30,1676934,1676929,
1676934,29,12,6,1676937,1676934,
1676934,41,47,14,1676937,1676934,
1676934,2,39,21,1676937,1676934,
1676934,10,22,31,1676937,1676934,
