
283490,50,28,1,83,283495,283490,
283490,93,81,78,49,283495,283490,
283490,56,95,30,20,283495,283490,
283490,53,31,65,52,283495,283490,
283490,57,75,15,96,283495,283490,
283495,80,86,32,40,283500,283495,
283495,64,71,8,55,283500,283495,
283495,72,90,59,23,283500,283495,
283495,25,63,66,26,283500,283495,
283495,97,19,61,13,283500,283495,
283500,4,42,91,58,283505,283500,
283500,37,60,54,18,283505,283500,
283500,44,92,89,5,283505,283500,
283500,9,84,88,7,283505,283500,
283500,38,17,68,62,283505,283500,
283505,35,27,34,48,283510,283505,
283505,3,87,11,33,283510,283505,
283505,36,73,24,51,283510,283505,
283505,16,67,47,22,283510,283505,
283505,43,46,76,29,283510,283505,
283510,69,79,94,74,283513,283510,
283510,14,100,99,21,283513,283510,
283510,10,82,70,98,283513,283510,
283510,41,45,2,39,283513,283510,
283510,12,85,6,77,283513,283510,
