
1112235,39,21,48,1112240,1112235,
1112235,11,7,26,1112240,1112235,
1112235,24,18,43,1112240,1112235,
1112235,45,12,29,1112240,1112235,
1112240,27,23,44,1112245,1112240,
1112240,6,28,1,1112245,1112240,
1112240,10,15,30,1112245,1112240,
1112240,34,16,35,1112245,1112240,
1112245,25,8,13,1112250,1112245,
1112245,19,42,37,1112250,1112245,
1112245,40,9,17,1112250,1112245,
1112245,20,5,38,1112250,1112245,
1112250,36,47,14,1112253,1112250,
1112250,46,22,41,1112253,1112250,
1112250,32,4,31,1112253,1112250,
1112250,3,33,2,1112253,1112250,
