
205984,98,70,82,43,205989,205984,
205984,24,36,73,34,205989,205984,
205984,51,85,79,96,205989,205984,
205984,6,50,32,9,205989,205984,
205984,74,78,83,71,205989,205984,
205989,93,87,7,38,205994,205989,
205989,16,60,88,4,205994,205989,
205989,66,23,42,35,205994,205989,
205989,49,97,63,3,205994,205989,
205989,10,56,12,44,205994,205989,
205994,17,58,54,18,205999,205994,
205994,91,86,40,80,205999,205994,
205994,13,55,8,15,205999,205994,
205994,59,61,19,1,205999,205994,
205994,84,37,68,62,205999,205994,
205999,11,33,69,94,206004,205999,
205999,27,64,92,28,206004,205999,
205999,89,20,75,30,206004,205999,
205999,52,29,77,22,206004,205999,
205999,5,90,72,25,206004,205999,
206004,76,81,31,53,206007,206004,
206004,95,57,47,39,206007,206004,
206004,26,46,67,41,206007,206004,
206004,48,2,21,99,206007,206004,
206004,65,45,14,100,206007,206004,
