ReefID,X,Y,ClusterID,,kMeansIters,1,,W_MS,1,,W_D,1
48,38,37,3
40,48,93,3
9,42,95,3
7,27,81,3
45,8,31,3
16,26,47,3
37,29,90,3
43,40,56,3
2,0,34,3
41,23,29,3
21,11,3,3
17,38,71,3
19,99,67,0
33,6,88,0
5,64,62,0
3,24,69,0
23,64,73,0
27,57,62,0
44,76,66,0
13,82,92,0
35,48,64,0
11,4,91,0
32,42,90,0
42,54,84,0
29,41,23,2
1,67,41,2
15,95,18,2
26,44,47,2
20,94,35,2
30,78,29,2
38,50,70,2
28,59,37,2
10,36,27,2
8,91,61,2
4,58,78,2
25,68,53,2
14,16,21,1
34,42,40,1
24,11,41,1
46,39,44,1
47,23,26,1
18,12,69,1
12,53,2,1
6,45,5,1
22,33,22,1
31,35,16,1
36,5,46,1
39,1,6,1
