
213550,98,93,82,52,213555,213550,
213550,36,73,67,66,213555,213550,
213550,51,70,6,81,213555,213550,
213550,41,2,42,23,213555,213550,
213550,31,74,71,61,213555,213550,
213555,1,90,44,4,213560,213555,
213555,62,86,40,59,213560,213555,
213555,65,48,16,17,213560,213555,
213555,83,72,64,27,213560,213555,
213555,3,7,35,80,213560,213555,
213560,58,87,18,43,213565,213560,
213560,9,84,37,68,213565,213560,
213560,32,55,19,8,213565,213560,
213560,13,15,49,56,213565,213560,
213560,91,88,60,54,213565,213560,
213565,38,11,33,24,213570,213565,
213565,63,96,69,85,213570,213565,
213565,5,92,97,28,213570,213565,
213565,30,79,94,95,213570,213565,
213565,25,89,20,75,213570,213565,
213570,57,78,12,99,213573,213570,
213570,50,29,14,39,213573,213570,
213570,34,46,45,21,213573,213570,
213570,76,10,53,100,213573,213570,
213570,26,47,22,77,213573,213570,
