
3234259,47,41,10,3234264,3234259,
3234259,11,33,18,3234264,3234259,
3234259,39,21,14,3234264,3234259,
3234259,2,45,22,3234264,3234259,
3234264,29,34,26,3234269,3234264,
3234264,16,31,12,3234269,3234264,
3234264,24,36,43,3234269,3234264,
3234264,48,46,35,3234269,3234264,
3234269,25,44,5,3234274,3234269,
3234269,17,32,40,3234274,3234269,
3234269,38,42,4,3234274,3234269,
3234269,27,8,19,3234274,3234269,
3234274,37,7,3,3234277,3234274,
3234274,1,30,6,3234277,3234274,
3234274,23,13,9,3234277,3234274,
3234274,20,15,28,3234277,3234274,
