
289894,14,2,24,41,289899,289894,
289894,21,39,100,31,289899,289894,
289894,99,98,82,29,289899,289894,
289894,77,70,93,76,289899,289894,
289894,53,6,85,81,289899,289894,
289899,56,12,74,95,289904,289899,
289899,78,49,15,75,289904,289899,
289899,50,48,46,34,289904,289899,
289899,94,79,69,57,289904,289899,
289899,23,13,61,55,289904,289899,
289904,52,28,65,27,289909,289904,
289904,7,88,37,32,289909,289904,
289904,1,38,40,42,289909,289904,
289904,25,64,63,5,289909,289904,
289904,83,89,92,8,289909,289904,
289909,44,59,4,80,289914,289909,
289909,97,20,96,30,289914,289909,
289909,35,68,62,43,289914,289909,
289909,90,19,71,72,289914,289909,
289909,9,84,86,91,289914,289909,
289914,66,67,51,45,289917,289914,
289914,87,18,36,73,289917,289914,
289914,26,10,22,47,289917,289914,
289914,17,58,3,16,289917,289914,
289914,60,11,33,54,289917,289914,
