
2179968,31,12,30,2179973,2179968,
2179968,8,19,13,2179973,2179968,
2179968,10,29,28,2179973,2179968,
2179968,15,20,1,2179973,2179968,
2179973,5,44,23,2179978,2179973,
2179973,4,42,40,2179978,2179973,
2179973,25,26,35,2179978,2179973,
2179973,9,32,17,2179978,2179973,
2179978,38,37,7,2179983,2179978,
2179978,11,33,18,2179983,2179978,
2179978,43,41,36,2179983,2179978,
2179978,27,34,48,2179983,2179978,
2179983,46,22,6,2179986,2179983,
2179983,16,3,24,2179986,2179983,
2179983,2,39,21,2179986,2179983,
2179983,45,47,14,2179986,2179983,
