
267682,31,74,81,83,267687,267682,
267682,70,57,95,52,267687,267682,
267682,78,49,96,92,267687,267682,
267682,76,50,28,1,267687,267682,
267682,93,15,75,30,267687,267682,
267687,25,40,84,86,267692,267687,
267687,72,8,44,23,267692,267687,
267687,97,71,19,55,267692,267687,
267687,63,66,26,80,267692,267687,
267687,90,61,13,59,267692,267687,
267692,9,7,58,68,267697,267692,
267692,32,60,54,18,267697,267692,
267692,5,64,89,20,267697,267692,
267692,37,88,91,62,267697,267692,
267692,4,42,35,43,267697,267692,
267697,17,38,27,34,267702,267697,
267697,87,33,11,36,267702,267697,
267697,73,24,51,47,267702,267697,
267697,3,16,67,22,267702,267697,
267697,46,48,56,29,267702,267697,
267702,65,69,79,94,267705,267702,
267702,14,39,21,98,267705,267702,
267702,10,82,77,99,267705,267702,
267702,41,45,2,100,267705,267702,
267702,12,85,6,53,267705,267702,
