
1668603,16,43,35,1668608,1668603,
1668603,2,36,24,1668608,1668603,
1668603,17,40,42,1668608,1668603,
1668603,18,33,11,1668608,1668603,
1668608,13,19,8,1668613,1668608,
1668608,37,7,3,1668613,1668608,
1668608,4,23,44,1668613,1668608,
1668608,32,9,38,1668613,1668608,
1668613,27,46,34,1668618,1668613,
1668613,5,26,48,1668618,1668613,
1668613,25,1,28,1668618,1668613,
1668613,20,15,30,1668618,1668613,
1668618,12,6,21,1668621,1668618,
1668618,47,45,39,1668621,1668618,
1668618,29,10,41,1668621,1668618,
1668618,22,31,14,1668621,1668618,
