
216826,70,93,82,66,216831,216826,
216826,51,36,73,16,216831,216826,
216826,6,74,57,68,216831,216826,
216826,2,67,23,80,216831,216826,
216826,14,78,71,61,216831,216826,
216831,64,44,4,27,216836,216831,
216831,48,62,40,35,216836,216831,
216831,65,52,17,86,216836,216831,
216831,72,92,55,13,216836,216831,
216831,41,24,3,7,216836,216831,
216836,42,9,32,58,216841,216836,
216836,87,54,18,43,216841,216836,
216836,90,19,8,1,216841,216836,
216836,59,89,15,49,216841,216836,
216836,84,88,37,91,216841,216836,
216841,38,60,11,33,216846,216841,
216841,83,20,96,69,216846,216841,
216841,63,97,95,28,216846,216841,
216841,30,79,94,85,216846,216841,
216841,5,25,75,56,216846,216841,
216846,81,12,98,99,216849,216846,
216846,29,100,39,21,216849,216846,
216846,34,26,46,45,216849,216846,
216846,76,22,47,53,216849,216846,
216846,50,10,31,77,216849,216846,
