
443,100,21,98,53,47,448,443,
443,2,45,51,41,48,448,443,
443,29,56,50,46,87,448,443,
443,78,49,84,88,33,448,443,
448,26,62,58,7,37,453,448,
448,24,36,18,54,60,453,448,
448,27,4,40,38,35,453,448,
448,39,77,22,30,44,453,448,
453,43,67,16,3,17,458,453,
453,34,10,6,12,1,458,453,
453,32,13,23,5,25,458,453,
453,11,86,9,20,15,458,453,
458,66,80,63,64,72,463,458,
458,65,76,70,74,57,463,458,
458,71,8,19,92,75,463,458,
458,59,61,91,73,69,463,458,
463,52,28,95,81,85,466,463,
463,83,97,89,96,79,466,463,
463,82,93,31,99,14,466,463,
463,94,90,55,42,68,466,463,
