
1639035,31,34,38,1639040,1639035,
1639035,2,45,47,1639040,1639035,
1639035,33,11,32,1639040,1639035,
1639035,14,17,4,1639040,1639035,
1639040,42,27,25,1639045,1639040,
1639040,46,1,5,1639045,1639040,
1639040,18,3,35,1639045,1639040,
1639040,9,40,13,1639045,1639040,
1639045,23,29,22,1639050,1639045,
1639045,20,15,30,1639050,1639045,
1639045,44,19,8,1639050,1639045,
1639045,37,7,36,1639050,1639045,
1639050,10,12,6,1639053,1639050,
1639050,43,16,24,1639053,1639050,
1639050,28,21,39,1639053,1639050,
1639050,26,48,41,1639053,1639050,
