
2686587,45,36,24,2686592,2686587,
2686587,21,47,16,2686592,2686587,
2686587,14,12,29,2686592,2686587,
2686587,10,1,48,2686592,2686587,
2686592,26,9,37,2686597,2686592,
2686592,3,33,17,2686597,2686592,
2686592,2,39,46,2686597,2686592,
2686592,41,7,43,2686597,2686592,
2686597,31,6,25,2686602,2686597,
2686597,18,11,13,2686602,2686597,
2686597,35,38,23,2686602,2686597,
2686597,28,30,15,2686602,2686597,
2686602,44,27,34,2686605,2686602,
2686602,42,40,22,2686605,2686602,
2686602,5,4,32,2686605,2686602,
2686602,8,19,20,2686605,2686602,
