
290128,14,2,24,41,290133,290128,
290128,39,21,31,93,290133,290128,
290128,99,100,82,29,290133,290128,
290128,98,77,70,76,290133,290128,
290128,53,6,85,81,290133,290128,
290133,56,12,74,95,290138,290133,
290133,78,49,15,75,290138,290133,
290133,50,48,46,66,290138,290133,
290133,94,79,69,57,290138,290133,
290133,23,13,61,55,290138,290133,
290138,52,28,65,27,290143,290138,
290138,7,88,37,32,290143,290138,
290138,1,38,40,42,290143,290138,
290138,25,64,63,5,290143,290138,
290138,83,89,92,8,290143,290138,
290143,44,59,4,80,290148,290143,
290143,97,20,96,30,290148,290143,
290143,35,68,62,43,290148,290143,
290143,90,19,71,72,290148,290143,
290143,9,84,86,91,290148,290143,
290148,34,67,51,45,290151,290148,
290148,87,18,36,73,290151,290148,
290148,26,10,22,47,290151,290148,
290148,17,58,3,16,290151,290148,
290148,60,11,33,54,290151,290148,
