
2673693,45,2,36,2673698,2673693,
2673693,14,21,12,2673698,2673693,
2673693,16,33,9,2673698,2673693,
2673693,39,8,44,2673698,2673693,
2673698,3,7,26,2673703,2673698,
2673698,11,37,35,2673703,2673698,
2673698,41,22,29,2673703,2673698,
2673698,48,18,40,2673703,2673698,
2673703,19,20,1,2673708,2673703,
2673703,4,13,25,2673708,2673703,
2673703,46,30,5,2673708,2673703,
2673703,38,17,43,2673708,2673703,
2673708,23,15,28,2673711,2673708,
2673708,34,24,47,2673711,2673708,
2673708,27,6,31,2673711,2673708,
2673708,42,32,10,2673711,2673708,
