
2187696,41,22,29,2187701,2187696,
2187696,1,8,19,2187701,2187696,
2187696,6,12,28,2187701,2187696,
2187696,30,15,20,2187701,2187696,
2187701,44,13,23,2187706,2187701,
2187701,40,9,32,2187706,2187701,
2187701,5,27,35,2187706,2187701,
2187701,25,4,42,2187706,2187701,
2187706,37,7,3,2187711,2187706,
2187706,11,33,18,2187711,2187706,
2187706,17,46,34,2187711,2187706,
2187706,38,43,26,2187711,2187706,
2187711,48,10,31,2187714,2187711,
2187711,45,39,21,2187714,2187711,
2187711,24,36,2,2187714,2187711,
2187711,16,47,14,2187714,2187711,
