ReefID,X,Y,ClusterID,,kMeansIters,1000
98,21,7,2
39,1,6,2
29,41,23,2
6,45,5,2
21,11,3,2
45,8,31,2
70,37,7,2
31,35,16,2
100,14,13,2
77,30,6,2
93,38,18,7
85,50,2,7
12,53,2,7
74,58,9,7
94,88,0,7
15,95,18,7
56,45,21,7
78,68,13,7
79,91,0,7
34,42,40,7
63,67,55,9
57,72,24,9
65,52,31,9
30,78,29,9
95,67,27,9
96,93,28,9
49,82,18,9
69,91,7,9
97,83,48,9
75,88,21,9
44,76,66,8
55,86,73,8
20,94,35,8
83,83,48,8
72,83,53,8
25,68,53,8
64,74,55,8
71,87,57,8
92,99,53,8
8,91,61,8
35,48,64,0
1,67,41,0
80,55,62,0
27,57,62,0
5,64,62,0
28,59,37,0
52,58,39,0
90,84,68,0
81,59,10,0
89,99,48,0
66,50,50,5
4,58,78,5
43,40,56,5
38,50,70,5
17,38,71,5
42,54,84,5
32,42,90,5
58,29,70,5
62,36,61,5
91,34,81,5
61,90,86,6
86,36,91,6
9,42,95,6
84,41,95,6
23,64,73,6
60,12,97,6
40,48,93,6
11,4,91,6
13,82,92,6
88,21,96,6
87,20,74,3
54,6,77,3
33,6,88,3
59,73,77,3
73,9,45,3
3,24,69,3
37,29,90,3
7,27,81,3
18,12,69,3
24,11,41,3
68,30,66,1
2,0,34,1
19,99,67,1
36,5,46,1
51,15,33,1
16,26,47,1
48,38,37,1
26,44,47,1
67,24,41,1
10,36,27,1
41,23,29,4
76,46,22,4
53,30,4,4
99,17,10,4
82,37,24,4
46,39,44,4
47,23,26,4
14,16,21,4
22,33,22,4
50,41,29,4
