ReefID,X,Y,ClusterID,,kMeansIters,100
1,67,41,0
43,40,56,0
3,24,69,0
25,68,53,0
5,64,62,0
6,45,5,0
23,64,73,0
9,42,95,0
34,42,40,0
10,36,27,0
11,4,91,0
12,53,2,0
13,82,92,0
86,36,91,0
15,95,18,0
16,26,47,0
17,38,71,0
32,42,90,0
67,24,41,0
20,94,35,0
54,6,77,1
22,33,22,1
7,27,81,1
24,11,41,1
4,58,78,1
26,44,47,1
27,57,62,1
58,29,70,1
77,30,6,1
30,78,29,1
44,76,66,1
18,12,69,1
60,12,97,1
62,36,61,1
35,48,64,1
36,5,46,1
37,29,90,1
38,50,70,1
39,1,6,1
40,48,93,1
41,23,29,2
84,41,95,2
2,0,34,2
88,21,96,2
45,8,31,2
46,39,44,2
47,23,26,2
48,38,37,2
49,82,18,2
50,41,29,2
51,15,33,2
98,21,7,2
53,30,4,2
21,11,3,2
87,20,74,2
56,45,21,2
78,68,13,2
100,14,13,2
29,41,23,2
33,6,88,2
61,90,86,3
8,91,61,3
63,67,55,3
64,74,55,3
65,52,31,3
66,50,50,3
19,99,67,3
91,34,81,3
69,91,7,3
70,37,7,3
71,87,57,3
72,83,53,3
73,9,45,3
74,58,9,3
75,88,21,3
76,46,22,3
59,73,77,3
57,72,24,3
92,99,53,3
80,55,62,3
81,59,10,4
82,37,24,4
83,83,48,4
42,54,84,4
85,50,2,4
14,16,21,4
31,35,16,4
55,86,73,4
89,99,48,4
90,84,68,4
68,30,66,4
79,91,0,4
93,38,18,4
94,88,0,4
95,67,27,4
96,93,28,4
97,83,48,4
52,58,39,4
99,17,10,4
28,59,37,4
