
357242,12,94,79,75,357247,357242,
357242,95,83,97,72,357247,357242,
357242,31,56,76,28,357247,357242,
357242,74,81,78,57,357247,357242,
357242,82,29,65,52,357247,357242,
357247,68,3,7,88,357252,357247,
357247,49,69,15,64,357252,357247,
357247,1,25,63,44,357252,357247,
357247,26,66,80,27,357252,357247,
357247,89,92,8,90,357252,357247,
357252,40,9,84,32,357257,357252,
357252,5,59,23,4,357257,357252,
357252,71,20,96,30,357257,357252,
357252,42,86,37,91,357257,357252,
357252,55,19,61,13,357257,357252,
357257,46,34,50,10,357262,357257,
357257,87,18,36,73,357262,357257,
357257,17,58,62,16,357262,357257,
357257,60,11,33,54,357262,357257,
357257,38,35,43,67,357262,357257,
357262,48,22,47,99,357265,357262,
357262,41,77,53,98,357265,357262,
357262,51,2,39,21,357265,357262,
357262,93,85,6,70,357265,357262,
357262,24,45,14,100,357265,357262,
