
2169216,22,29,48,2169221,2169216,
2169216,17,32,42,2169221,2169216,
2169216,10,34,30,2169221,2169216,
2169216,15,20,25,2169221,2169216,
2169221,27,23,38,2169226,2169221,
2169221,1,44,5,2169226,2169221,
2169221,8,19,40,2169226,2169221,
2169221,13,4,35,2169226,2169221,
2169226,9,37,16,2169231,2169226,
2169226,7,11,33,2169231,2169226,
2169226,46,24,36,2169231,2169226,
2169226,43,3,18,2169231,2169226,
2169231,41,14,39,2169234,2169231,
2169231,26,28,6,2169234,2169231,
2169231,45,2,21,2169234,2169231,
2169231,47,31,12,2169234,2169231,
