
372858,21,39,100,56,372863,372858,
372858,74,81,78,95,372863,372858,
372858,98,53,77,93,372863,372858,
372858,99,22,82,29,372863,372858,
372858,70,6,85,12,372863,372858,
372863,26,68,58,17,372868,372863,
372863,35,38,42,4,372868,372863,
372863,90,55,61,13,372868,372863,
372863,97,89,92,19,372868,372863,
372863,66,52,1,25,372868,372863,
372868,44,8,71,72,372873,372868,
372868,15,69,79,94,372873,372868,
372868,88,60,11,33,372873,372868,
372868,63,5,27,80,372873,372868,
372868,64,83,20,96,372873,372868,
372873,40,9,84,32,372878,372873,
372873,59,23,62,43,372878,372873,
372873,30,75,49,57,372878,372873,
372873,28,65,76,50,372878,372873,
372873,86,37,7,3,372878,372873,
372878,16,67,51,45,372881,372878,
372878,91,87,54,18,372881,372878,
372878,24,73,36,2,372881,372878,
372878,34,48,10,31,372881,372878,
372878,46,41,47,14,372881,372878,
