
1147284,14,47,41,1147289,1147284,
1147284,31,22,29,1147289,1147284,
1147284,21,39,10,1147289,1147284,
1147284,6,12,28,1147289,1147284,
1147289,1,25,5,1147294,1147289,
1147289,38,42,4,1147294,1147289,
1147289,8,19,44,1147294,1147289,
1147289,43,35,27,1147294,1147289,
1147294,23,13,32,1147299,1147294,
1147294,40,9,37,1147299,1147294,
1147294,20,15,30,1147299,1147294,
1147294,17,7,3,1147299,1147294,
1147299,46,34,48,1147302,1147299,
1147299,26,16,24,1147302,1147299,
1147299,36,2,45,1147302,1147299,
1147299,33,11,18,1147302,1147299,
