
1648002,18,3,27,1648007,1648002,
1648002,29,15,20,1648007,1648002,
1648002,36,37,32,1648007,1648002,
1648002,6,24,7,1648007,1648002,
1648007,42,44,25,1648012,1648007,
1648007,9,40,23,1648012,1648007,
1648007,33,11,4,1648012,1648007,
1648007,17,38,13,1648012,1648007,
1648012,34,30,12,1648017,1648012,
1648012,19,8,26,1648017,1648012,
1648012,5,1,28,1648017,1648012,
1648012,35,43,16,1648017,1648012,
1648017,48,45,2,1648020,1648017,
1648017,46,41,31,1648020,1648017,
1648017,47,21,39,1648020,1648017,
1648017,10,22,14,1648020,1648017,
