
443136,21,39,100,82,443141,443136,
443136,74,81,78,95,443141,443136,
443136,98,53,77,56,443141,443136,
443136,99,22,29,76,443141,443136,
443136,70,6,85,12,443141,443136,
443141,26,68,91,38,443146,443141,
443141,42,4,23,59,443146,443141,
443141,90,55,61,13,443146,443141,
443141,89,92,19,8,443146,443141,
443141,52,1,25,63,443146,443141,
443146,44,71,72,97,443151,443146,
443146,15,69,79,94,443151,443146,
443146,88,60,11,33,443151,443146,
443146,5,27,80,66,443151,443146,
443146,64,83,20,96,443151,443146,
443151,40,9,84,32,443156,443151,
443151,35,17,62,43,443156,443151,
443151,30,75,49,57,443156,443151,
443151,28,65,50,34,443156,443151,
443151,86,37,7,3,443156,443151,
443156,16,67,51,45,443159,443156,
443156,58,87,54,18,443159,443156,
443156,24,73,36,2,443159,443156,
443156,48,10,93,31,443159,443156,
443156,46,41,47,14,443159,443156,
