
2164911,30,20,40,2164916,2164911,
2164911,32,42,4,2164916,2164911,
2164911,41,48,26,2164916,2164911,
2164911,47,22,34,2164916,2164911,
2164916,3,33,11,2164921,2164916,
2164916,6,12,27,2164921,2164916,
2164916,1,25,5,2164921,2164916,
2164916,8,19,13,2164921,2164916,
2164921,9,37,7,2164926,2164921,
2164921,23,44,46,2164926,2164921,
2164921,18,2,24,2164926,2164921,
2164921,35,38,17,2164926,2164921,
2164926,43,15,10,2164929,2164926,
2164926,28,36,14,2164929,2164926,
2164926,29,31,39,2164929,2164926,
2164926,16,45,21,2164929,2164926,
