
222156,56,75,96,20,222161,222156,
222156,46,66,38,1,222161,222156,
222156,81,78,57,28,222161,222156,
222156,97,89,92,71,222161,222156,
222156,85,74,79,49,222161,222156,
222161,40,9,7,58,222166,222161,
222161,83,64,59,27,222166,222161,
222161,19,61,13,35,222166,222161,
222161,65,14,51,80,222166,222161,
222161,63,72,8,55,222166,222161,
222166,42,84,36,67,222171,222166,
222166,32,86,91,68,222171,222166,
222166,52,30,12,29,222171,222166,
222166,23,5,26,50,222171,222166,
222166,88,60,87,16,222171,222166,
222171,4,90,44,25,222176,222171,
222171,62,73,24,41,222176,222171,
222171,3,18,45,47,222176,222171,
222171,43,17,37,11,222176,222171,
222171,34,77,53,98,222176,222171,
222176,15,69,94,6,222179,222176,
222176,33,54,82,22,222179,222176,
222176,10,31,70,99,222179,222176,
222176,48,95,76,93,222179,222176,
222176,2,39,21,100,222179,222176,
