
236560,100,6,93,62,236565,236560,
236560,14,51,48,66,236565,236560,
236560,50,78,95,26,236565,236560,
236560,45,2,36,24,236565,236560,
236560,22,56,34,68,236565,236560,
236565,16,73,87,3,236570,236565,
236565,67,33,11,38,236570,236565,
236565,58,84,9,40,236570,236565,
236565,43,57,49,27,236570,236565,
236565,7,60,88,91,236570,236565,
236570,35,13,61,90,236575,236570,
236570,17,65,1,64,236575,236570,
236570,42,59,55,25,236575,236570,
236570,19,92,89,15,236575,236570,
236570,18,54,4,23,236575,236570,
236575,80,32,86,37,236580,236575,
236575,97,69,79,94,236580,236575,
236575,5,83,30,52,236580,236575,
236575,71,8,44,63,236580,236575,
236575,72,20,96,75,236580,236575,
236580,76,99,39,21,236583,236580,
236580,12,85,70,53,236583,236580,
236580,46,29,31,98,236583,236580,
236580,28,81,74,77,236583,236580,
236580,82,10,41,47,236583,236580,
