
1657179,14,24,17,1657184,1657179,
1657179,29,30,35,1657184,1657179,
1657179,36,16,43,1657184,1657179,
1657179,18,33,11,1657184,1657179,
1657184,13,19,8,1657189,1657184,
1657184,3,25,44,1657189,1657184,
1657184,7,37,9,1657189,1657184,
1657184,38,32,23,1657189,1657184,
1657189,4,42,40,1657194,1657189,
1657189,5,1,28,1657194,1657189,
1657189,26,46,48,1657194,1657189,
1657189,27,20,15,1657194,1657189,
1657194,10,22,41,1657197,1657194,
1657194,34,45,2,1657197,1657194,
1657194,47,39,21,1657197,1657194,
1657194,12,6,31,1657197,1657194,
