
301794,47,41,51,16,301799,301794,
301794,100,99,93,48,301799,301794,
301794,22,10,50,34,301799,301794,
301794,21,39,45,24,301799,301794,
301794,14,2,36,73,301799,301794,
301799,3,87,58,17,301804,301799,
301799,18,7,37,86,301804,301799,
301799,54,60,88,9,301804,301799,
301799,68,43,35,38,301804,301799,
301799,67,46,26,62,301804,301799,
301804,4,13,61,55,301809,301804,
301804,23,59,44,64,301809,301804,
301804,80,27,63,25,301809,301804,
301804,90,8,19,92,301809,301804,
301804,91,11,33,5,301809,301804,
301809,42,40,84,32,301814,301809,
301809,15,69,79,94,301814,301809,
301809,72,97,83,95,301814,301809,
301809,71,89,20,30,301814,301809,
301809,96,75,49,57,301814,301809,
301814,81,74,85,6,301817,301814,
301814,78,12,70,53,301817,301814,
301814,76,56,82,31,301817,301814,
301814,1,52,65,77,301817,301814,
301814,28,66,29,98,301817,301814,
