
3213049,29,28,48,3213054,3213049,
3213049,21,36,11,3213054,3213049,
3213049,39,45,24,3213054,3213049,
3213049,14,2,16,3213054,3213049,
3213054,22,31,10,3213059,3213054,
3213054,46,26,17,3213059,3213054,
3213054,41,6,12,3213059,3213054,
3213054,47,3,43,3213059,3213054,
3213059,15,20,19,3213064,3213059,
3213059,33,7,35,3213064,3213059,
3213059,5,8,23,3213064,3213059,
3213059,37,9,32,3213064,3213059,
3213064,27,25,30,3213067,3213064,
3213064,42,40,18,3213067,3213064,
3213064,4,13,44,3213067,3213064,
3213064,38,1,34,3213067,3213064,
