
2168313,29,48,19,2168318,2168313,
2168313,17,32,42,2168318,2168313,
2168313,22,10,34,2168318,2168313,
2168313,15,20,25,2168318,2168313,
2168318,5,23,38,2168323,2168318,
2168318,1,27,43,2168323,2168318,
2168318,30,8,35,2168323,2168318,
2168318,44,13,4,2168323,2168318,
2168323,9,37,3,2168328,2168323,
2168323,7,33,16,2168328,2168323,
2168323,46,24,36,2168328,2168323,
2168323,40,11,18,2168328,2168323,
2168328,45,2,21,2168331,2168328,
2168328,26,41,47,2168331,2168328,
2168328,31,14,39,2168331,2168328,
2168328,28,12,6,2168331,2168328,
