
2185995,22,31,12,2186000,2185995,
2185995,26,8,19,2186000,2185995,
2185995,29,28,1,2186000,2185995,
2185995,30,15,20,2186000,2185995,
2186000,25,23,42,2186005,2186000,
2186000,40,9,32,2186005,2186000,
2186000,27,35,17,2186005,2186000,
2186000,44,13,4,2186005,2186000,
2186005,37,7,41,2186010,2186005,
2186005,11,33,18,2186010,2186005,
2186005,3,46,34,2186010,2186005,
2186005,38,5,43,2186010,2186005,
2186010,48,10,6,2186013,2186010,
2186010,45,47,14,2186013,2186010,
2186010,16,36,21,2186013,2186010,
2186010,24,2,39,2186013,2186010,
