
2158800,44,23,4,2158805,2158800,
2158800,17,42,38,2158805,2158800,
2158800,15,20,13,2158805,2158800,
2158800,31,34,27,2158805,2158800,
2158805,35,28,14,2158810,2158805,
2158805,32,9,7,2158810,2158805,
2158805,40,11,33,2158810,2158805,
2158805,19,8,26,2158810,2158805,
2158810,24,39,21,2158815,2158810,
2158810,16,48,29,2158815,2158810,
2158810,5,25,46,2158815,2158810,
2158810,43,45,47,2158815,2158810,
2158815,37,18,2,2158818,2158815,
2158815,10,3,36,2158818,2158815,
2158815,41,22,6,2158818,2158815,
2158815,1,30,12,2158818,2158815,
