
3226993,14,45,41,3226998,3226993,
3226993,24,36,33,3226998,3226993,
3226993,39,21,22,3226998,3226993,
3226993,47,31,10,3226998,3226993,
3226998,46,26,1,3227003,3226998,
3226998,6,12,48,3227003,3226998,
3226998,2,18,3,3227003,3226998,
3226998,16,43,38,3227003,3226998,
3227003,5,8,19,3227008,3227003,
3227003,32,40,42,3227008,3227003,
3227003,28,27,4,3227008,3227003,
3227003,35,23,44,3227008,3227003,
3227008,17,7,11,3227011,3227008,
3227008,25,34,29,3227011,3227008,
3227008,13,9,37,3227011,3227008,
3227008,20,15,30,3227011,3227008,
