
291108,50,65,28,1,291113,291108,
291108,81,78,49,75,291113,291108,
291108,31,95,57,30,291113,291108,
291108,82,56,52,83,291113,291108,
291108,93,15,96,20,291113,291108,
291113,80,86,32,40,291118,291113,
291113,71,8,55,59,291118,291113,
291113,64,72,44,23,291118,291113,
291113,25,63,66,26,291118,291113,
291113,97,19,61,13,291118,291113,
291118,4,42,91,58,291123,291118,
291118,37,60,33,18,291123,291118,
291118,90,92,89,5,291123,291118,
291118,9,84,88,7,291123,291118,
291118,38,17,68,62,291123,291118,
291123,35,27,34,48,291128,291123,
291123,3,87,11,54,291128,291123,
291123,36,73,24,51,291128,291123,
291123,16,67,47,22,291128,291123,
291123,43,46,76,29,291128,291123,
291128,69,79,94,77,291131,291128,
291128,14,100,99,21,291131,291128,
291128,10,70,53,98,291131,291128,
291128,41,45,2,39,291131,291128,
291128,74,12,85,6,291131,291128,
