
800090,21,39,99,50,800095,800090,
800090,74,81,78,95,800095,800090,
800090,53,77,93,29,800095,800090,
800090,98,31,56,76,800095,800090,
800090,70,6,85,12,800095,800090,
800095,17,91,42,4,800100,800095,
800095,66,38,23,59,800100,800095,
800095,90,55,61,13,800100,800095,
800095,89,92,19,8,800100,800095,
800095,52,1,25,63,800100,800095,
800100,44,71,72,64,800105,800100,
800100,15,69,79,94,800105,800100,
800100,88,60,11,33,800105,800100,
800100,5,27,80,35,800105,800100,
800100,97,83,20,96,800105,800100,
800105,40,9,84,32,800110,800105,
800105,26,43,62,68,800110,800105,
800105,30,75,49,57,800110,800105,
800105,28,65,34,48,800110,800105,
800105,86,37,7,58,800110,800105,
800110,16,67,51,45,800113,800110,
800110,3,87,54,18,800113,800110,
800110,24,73,36,2,800113,800110,
800110,46,10,82,22,800113,800110,
800110,41,47,14,100,800113,800110,
