ReefID,X,Y,ClusterID,,kMeansIters,1,,W_MS,1,,W_D,1
14,16,21,27
3,24,69,27
16,26,47,27
48,38,37,27
24,11,41,27
7,27,81,27
45,8,31,27
39,1,6,27
36,5,46,27
41,23,29,27
28,59,37,27
29,41,23,27
21,11,3,24
6,45,5,24
30,78,29,24
17,38,71,24
12,53,2,24
2,0,34,24
31,35,16,24
46,39,44,24
26,44,47,24
38,50,70,24
43,40,56,24
10,36,27,24
19,99,67,26
33,6,88,26
35,48,64,26
11,4,91,26
23,64,73,26
20,94,35,26
37,29,90,26
5,64,62,26
15,95,18,26
8,91,61,26
42,54,84,26
32,42,90,26
13,82,92,25
27,57,62,25
18,12,69,25
25,68,53,25
44,76,66,25
1,67,41,25
22,33,22,25
9,42,95,25
40,48,93,25
47,23,26,25
34,42,40,25
4,58,78,25
