
3213070,29,28,48,3213075,3213070,
3213070,21,36,11,3213075,3213070,
3213070,45,24,16,3213075,3213070,
3213070,39,2,14,3213075,3213070,
3213075,22,31,10,3213080,3213075,
3213075,46,26,17,3213080,3213075,
3213075,41,6,12,3213080,3213075,
3213075,47,3,43,3213080,3213075,
3213080,15,20,19,3213085,3213080,
3213080,33,7,35,3213085,3213080,
3213080,5,44,23,3213085,3213080,
3213080,37,9,32,3213085,3213080,
3213085,27,25,30,3213088,3213085,
3213085,42,40,18,3213088,3213085,
3213085,4,13,8,3213088,3213085,
3213085,38,1,34,3213088,3213085,
