
1101189,12,48,34,1101194,1101189,
1101189,45,47,10,1101194,1101189,
1101189,46,3,42,1101194,1101189,
1101189,28,30,27,1101194,1101189,
1101194,7,37,40,1101199,1101194,
1101194,33,11,8,1101199,1101194,
1101194,22,1,25,1101199,1101194,
1101194,29,41,43,1101199,1101194,
1101199,23,13,4,1101204,1101199,
1101199,5,20,15,1101204,1101199,
1101199,38,9,35,1101204,1101199,
1101199,44,19,17,1101204,1101199,
1101204,16,6,39,1101207,1101204,
1101204,26,32,2,1101207,1101204,
1101204,36,24,21,1101207,1101204,
1101204,18,31,14,1101207,1101204,
