
2687280,45,36,24,2687285,2687280,
2687280,21,47,16,2687285,2687280,
2687280,6,12,29,2687285,2687280,
2687280,14,48,1,2687285,2687280,
2687285,26,9,17,2687290,2687285,
2687285,33,3,43,2687290,2687285,
2687285,2,39,46,2687290,2687285,
2687285,41,7,37,2687290,2687285,
2687290,10,31,28,2687295,2687290,
2687290,18,11,32,2687295,2687290,
2687290,35,38,13,2687295,2687290,
2687290,30,15,25,2687295,2687290,
2687295,44,27,34,2687298,2687295,
2687295,5,42,40,2687298,2687295,
2687295,23,4,22,2687298,2687295,
2687295,8,19,20,2687298,2687295,
