
2733291,6,12,31,2733296,2733291,
2733291,47,22,16,2733296,2733291,
2733291,45,2,24,2733296,2733291,
2733291,21,39,14,2733296,2733291,
2733296,46,43,17,2733301,2733296,
2733296,18,33,11,2733301,2733296,
2733296,41,36,3,2733301,2733296,
2733296,7,9,32,2733301,2733296,
2733301,42,13,44,2733306,2733301,
2733301,35,26,27,2733306,2733301,
2733301,38,23,5,2733306,2733301,
2733301,37,40,4,2733306,2733301,
2733306,34,48,10,2733309,2733306,
2733306,8,19,30,2733309,2733306,
2733306,1,28,29,2733309,2733306,
2733306,25,20,15,2733309,2733306,
