
2168313,29,15,19,2168318,2168313,
2168313,17,32,42,2168318,2168313,
2168313,22,10,34,2168318,2168313,
2168313,48,20,25,2168318,2168313,
2168318,5,23,38,2168323,2168318,
2168318,8,1,43,2168323,2168318,
2168318,30,27,35,2168323,2168318,
2168318,44,13,4,2168323,2168318,
2168323,37,11,3,2168328,2168323,
2168323,7,33,16,2168328,2168323,
2168323,46,24,36,2168328,2168323,
2168323,40,9,18,2168328,2168323,
2168328,47,2,21,2168331,2168328,
2168328,26,41,31,2168331,2168328,
2168328,45,14,39,2168331,2168328,
2168328,28,12,6,2168331,2168328,
