
2734446,6,12,41,2734451,2734446,
2734446,31,22,47,2734451,2734446,
2734446,45,2,24,2734451,2734446,
2734446,21,39,14,2734451,2734446,
2734451,46,43,17,2734456,2734451,
2734451,18,33,11,2734456,2734451,
2734451,16,36,3,2734456,2734451,
2734451,7,9,32,2734456,2734451,
2734456,42,13,44,2734461,2734456,
2734456,35,26,27,2734461,2734456,
2734456,38,23,5,2734461,2734456,
2734456,37,40,4,2734461,2734456,
2734461,34,48,10,2734464,2734461,
2734461,8,19,30,2734464,2734461,
2734461,1,28,29,2734464,2734461,
2734461,25,20,15,2734464,2734461,
