
251562,100,29,56,50,251567,251562,
251562,99,14,34,46,251567,251562,
251562,39,31,93,48,251567,251562,
251562,24,36,73,16,251567,251562,
251562,2,45,51,47,251567,251562,
251567,3,54,91,38,251572,251567,
251567,87,60,88,42,251572,251567,
251567,37,84,9,40,251572,251567,
251567,52,72,27,80,251572,251567,
251567,67,62,68,17,251572,251567,
251572,23,13,55,19,251577,251572,
251572,4,59,61,8,251577,251572,
251572,58,35,25,64,251577,251572,
251572,44,92,89,63,251577,251572,
251572,11,33,18,5,251577,251572,
251577,32,86,7,43,251582,251577,
251577,1,69,79,94,251582,251577,
251577,97,20,15,49,251582,251577,
251577,90,71,83,95,251582,251577,
251577,96,75,30,57,251582,251577,
251582,78,81,12,85,251585,251582,
251582,76,10,22,6,251585,251582,
251582,28,66,26,21,251585,251582,
251582,65,74,70,53,251585,251582,
251582,82,41,77,98,251585,251582,
