
307600,2,51,41,82,307605,307600,
307600,39,21,31,93,307605,307600,
307600,100,22,29,76,307605,307600,
307600,98,53,70,56,307605,307600,
307600,99,77,6,85,307605,307600,
307605,12,74,81,95,307610,307605,
307605,78,49,15,75,307610,307605,
307605,50,48,46,66,307610,307605,
307605,94,79,69,57,307610,307605,
307605,72,71,61,13,307610,307605,
307610,1,28,65,52,307615,307610,
307610,7,88,37,86,307615,307610,
307610,38,32,40,42,307615,307610,
307610,25,64,63,27,307615,307610,
307610,83,89,92,8,307615,307610,
307615,44,59,4,35,307620,307615,
307615,97,20,96,30,307620,307615,
307615,80,43,62,68,307620,307615,
307615,90,19,55,23,307620,307615,
307615,5,9,84,91,307620,307615,
307620,26,16,67,45,307623,307620,
307620,58,87,18,36,307623,307620,
307620,34,10,47,14,307623,307620,
307620,17,3,73,24,307623,307620,
307620,60,11,33,54,307623,307620,
