
396294,12,94,79,69,396299,396294,
396294,95,83,97,72,396299,396294,
396294,56,76,65,28,396299,396294,
396294,74,81,78,57,396299,396294,
396294,31,82,29,52,396299,396294,
396299,62,3,7,88,396304,396299,
396299,49,75,15,64,396304,396299,
396299,1,25,63,44,396304,396299,
396299,26,66,80,27,396304,396299,
396299,89,92,8,90,396304,396299,
396304,42,40,9,84,396309,396304,
396304,5,59,23,4,396309,396304,
396304,71,20,96,30,396309,396304,
396304,32,86,37,91,396309,396304,
396304,55,19,61,13,396309,396304,
396309,46,34,48,50,396314,396309,
396309,87,18,36,73,396314,396309,
396309,17,58,68,16,396314,396309,
396309,60,11,33,54,396314,396309,
396309,38,35,43,67,396314,396309,
396314,41,47,98,99,396317,396314,
396314,10,22,77,53,396317,396314,
396314,51,45,14,100,396317,396314,
396314,93,85,6,70,396317,396314,
396314,24,2,39,21,396317,396314,
