
3237094,14,47,10,3237099,3237094,
3237094,11,33,18,3237099,3237094,
3237094,39,21,22,3237099,3237094,
3237094,2,45,41,3237099,3237094,
3237099,29,12,26,3237104,3237099,
3237099,31,34,46,3237104,3237099,
3237099,24,36,48,3237104,3237099,
3237099,16,43,35,3237104,3237099,
3237104,27,5,44,3237109,3237104,
3237104,3,7,37,3237109,3237104,
3237104,32,9,40,3237109,3237104,
3237104,25,8,19,3237109,3237104,
3237109,23,13,42,3237112,3237109,
3237109,1,30,28,3237112,3237109,
3237109,4,38,17,3237112,3237109,
3237109,20,15,6,3237112,3237109,
