
1637607,22,12,46,1637612,1637607,
1637607,14,45,38,1637612,1637607,
1637607,18,11,32,1637612,1637607,
1637607,41,34,43,1637612,1637607,
1637612,42,13,44,1637617,1637612,
1637612,27,5,8,1637617,1637612,
1637612,36,3,17,1637617,1637612,
1637612,9,40,23,1637617,1637612,
1637617,28,29,31,1637622,1637617,
1637617,20,15,30,1637622,1637617,
1637617,25,19,1,1637622,1637617,
1637617,7,37,33,1637622,1637617,
1637622,35,4,24,1637625,1637622,
1637622,26,48,16,1637625,1637622,
1637622,6,21,39,1637625,1637622,
1637622,10,47,2,1637625,1637622,
