
2729511,6,12,16,2729516,2729511,
2729511,31,22,47,2729516,2729511,
2729511,45,2,24,2729516,2729511,
2729511,21,39,14,2729516,2729511,
2729516,41,46,43,2729521,2729516,
2729516,18,33,11,2729521,2729516,
2729516,36,3,17,2729521,2729516,
2729516,32,9,40,2729521,2729516,
2729521,4,13,44,2729526,2729521,
2729521,38,35,26,2729526,2729521,
2729521,42,23,5,2729526,2729521,
2729521,7,37,27,2729526,2729521,
2729526,34,48,10,2729529,2729526,
2729526,8,19,30,2729529,2729526,
2729526,1,28,29,2729529,2729526,
2729526,25,20,15,2729529,2729526,
