
1135314,41,17,35,1135319,1135314,
1135314,21,6,12,1135319,1135314,
1135314,31,22,10,1135319,1135314,
1135314,39,14,29,1135319,1135314,
1135319,34,27,5,1135324,1135319,
1135319,28,1,25,1135324,1135319,
1135319,8,19,23,1135324,1135319,
1135319,40,13,44,1135324,1135319,
1135324,4,32,37,1135329,1135324,
1135324,42,9,7,1135329,1135324,
1135324,20,15,30,1135329,1135324,
1135324,38,3,18,1135329,1135324,
1135329,43,26,16,1135332,1135329,
1135329,46,48,47,1135332,1135329,
1135329,24,2,45,1135332,1135329,
1135329,33,11,36,1135332,1135329,
