
1111857,39,21,29,1111862,1111857,
1111857,18,11,7,1111862,1111857,
1111857,24,32,26,1111862,1111857,
1111857,45,12,48,1111862,1111857,
1111862,27,13,44,1111867,1111862,
1111862,34,6,1,1111867,1111862,
1111862,28,30,15,1111867,1111862,
1111862,10,16,17,1111867,1111862,
1111867,42,40,38,1111872,1111867,
1111867,20,23,37,1111872,1111867,
1111867,8,19,35,1111872,1111867,
1111867,5,4,9,1111872,1111867,
1111872,25,36,47,1111875,1111872,
1111872,46,22,31,1111875,1111872,
1111872,43,41,14,1111875,1111872,
1111872,3,33,2,1111875,1111872,
