
2706873,6,12,29,2706878,2706873,
2706873,45,24,16,2706878,2706873,
2706873,14,31,41,2706878,2706873,
2706873,21,39,2,2706878,2706873,
2706878,34,26,35,2706883,2706878,
2706878,18,33,11,2706883,2706878,
2706878,43,7,37,2706883,2706878,
2706878,25,13,4,2706883,2706878,
2706883,3,36,46,2706888,2706883,
2706883,9,40,38,2706888,2706883,
2706883,17,27,5,2706888,2706883,
2706883,32,42,23,2706888,2706883,
2706888,48,10,22,2706891,2706888,
2706888,44,19,8,2706891,2706888,
2706888,1,30,47,2706891,2706888,
2706888,28,20,15,2706891,2706888,
